txn_id,merchant_id,txn_ts,amount_inr,issuer_bank,status,failure_reason
1828,MID100060,2024-08-24 16:44:25,564.21,AXIS,SUCCESS,
1829,MID100060,2024-08-05 19:28:11,277.92,AXIS,SUCCESS,
1830,MID100060,2024-08-23 09:33:20,72.91,AXIS,SUCCESS,
1831,MID100060,2024-08-05 09:08:16,240.12,AXIS,SUCCESS,
1832,MID100060,2024-08-09 14:31:58,90.44,AXIS,SUCCESS,
1833,MID100060,2024-08-11 02:26:58,68.81,AXIS,SUCCESS,
1834,MID100060,2024-08-12 17:14:00,70.24,AXIS,SUCCESS,
1835,MID100060,2024-08-04 16:05:00,58.81,AXIS,SUCCESS,
1836,MID100060,2024-08-24 16:35:05,56.22,AXIS,SUCCESS,
1837,MID100060,2024-08-26 18:40:18,158.25,AXIS,SUCCESS,
1838,MID100060,2024-08-04 06:13:30,175.65,AXIS,SUCCESS,
1839,MID100060,2024-08-30 19:01:08,207.21,AXIS,SUCCESS,
1840,MID100060,2024-08-02 13:44:06,147.18,AXIS,SUCCESS,
1841,MID100060,2024-08-27 16:19:51,99.84,AXIS,SUCCESS,
1842,MID100060,2024-08-31 14:07:40,22.78,AXIS,SUCCESS,
1843,MID100060,2024-08-21 06:53:47,67.0,AXIS,FAILED,INSUFFICIENT_FUNDS
1844,MID100060,2024-08-14 08:37:51,118.03,AXIS,SUCCESS,
1845,MID100060,2024-08-12 07:05:39,65.64,AXIS,SUCCESS,
1846,MID100060,2024-08-30 11:57:41,143.53,AXIS,SUCCESS,
1847,MID100060,2024-08-23 22:13:30,64.0,AXIS,SUCCESS,
1848,MID100060,2024-08-19 07:27:09,98.75,AXIS,SUCCESS,
1849,MID100060,2024-08-07 02:07:06,127.58,AXIS,SUCCESS,
1850,MID100060,2024-08-10 18:58:18,27.84,AXIS,SUCCESS,
1851,MID100060,2024-08-04 19:05:24,115.1,AXIS,SUCCESS,
1852,MID100060,2024-08-12 09:30:55,396.51,AXIS,SUCCESS,
1853,MID100060,2024-08-24 07:40:32,113.48,AXIS,SUCCESS,
1854,MID100060,2024-08-25 10:20:40,71.12,AXIS,FAILED,INSUFFICIENT_FUNDS
1855,MID100060,2024-08-02 18:48:56,302.25,AXIS,SUCCESS,
1856,MID100060,2024-08-04 21:33:38,78.99,AXIS,SUCCESS,
1857,MID100060,2024-08-03 06:20:46,177.61,AXIS,SUCCESS,
1858,MID100060,2024-08-12 16:16:45,676.7,KOTAK,SUCCESS,
1859,MID100060,2024-08-13 17:21:19,34.78,KOTAK,SUCCESS,
1860,MID100060,2024-08-28 14:16:27,46.48,KOTAK,SUCCESS,
1861,MID100060,2024-08-08 10:31:05,28.03,KOTAK,SUCCESS,
1862,MID100060,2024-08-01 16:58:23,116.18,KOTAK,SUCCESS,
1863,MID100060,2024-08-20 12:59:51,260.48,KOTAK,SUCCESS,
1864,MID100060,2024-08-30 08:11:03,118.92,KOTAK,SUCCESS,
1865,MID100060,2024-08-01 07:18:49,31.85,KOTAK,SUCCESS,
1866,MID100060,2024-08-30 19:41:41,157.79,KOTAK,SUCCESS,
1867,MID100060,2024-08-05 07:23:24,36.21,KOTAK,SUCCESS,
1868,MID100060,2024-08-25 18:19:15,70.76,KOTAK,SUCCESS,
1869,MID100060,2024-08-16 17:06:06,76.78,KOTAK,SUCCESS,
1870,MID100060,2024-08-10 18:58:06,113.16,PNB,SUCCESS,
1871,MID100060,2024-08-24 19:35:13,103.23,PNB,SUCCESS,
1872,MID100060,2024-08-04 06:22:52,386.87,PNB,SUCCESS,
1873,MID100060,2024-08-07 23:29:04,27.95,PNB,SUCCESS,
1874,MID100060,2024-08-24 08:08:49,365.27,PNB,SUCCESS,
1875,MID100060,2024-08-03 22:41:41,204.76,PNB,SUCCESS,
1876,MID100060,2024-08-22 15:25:26,110.76,PNB,SUCCESS,
1877,MID100060,2024-08-15 05:01:36,439.95,PNB,SUCCESS,
1878,MID100060,2024-08-16 19:13:34,75.16,PNB,SUCCESS,
1879,MID100060,2024-08-07 17:13:29,75.65,PNB,SUCCESS,
1880,MID100060,2024-08-08 19:16:12,66.32,PNB,SUCCESS,
1881,MID100060,2024-08-31 10:21:34,177.98,PNB,SUCCESS,
1882,MID100060,2024-08-12 19:22:46,168.27,PNB,SUCCESS,
1883,MID100060,2024-08-26 10:51:31,407.11,PNB,SUCCESS,
1884,MID100060,2024-08-13 15:59:46,142.51,PNB,SUCCESS,
1885,MID100060,2024-08-27 19:26:45,18.83,PNB,FAILED,TIMEOUT
1886,MID100060,2024-08-11 16:08:42,262.8,PNB,SUCCESS,
1887,MID100060,2024-08-07 07:30:03,242.9,PNB,SUCCESS,
1888,MID100060,2024-08-06 17:38:01,107.49,CANARA,SUCCESS,
1889,MID100060,2024-08-17 17:29:28,150.33,YES,SUCCESS,
1890,MID100060,2024-08-16 23:56:22,158.08,YES,SUCCESS,
1891,MID100060,2024-08-20 19:55:47,40.18,YES,SUCCESS,
1892,MID100060,2024-08-18 10:32:03,66.89,YES,SUCCESS,
1893,MID100060,2024-08-06 11:07:41,70.23,YES,SUCCESS,
1894,MID100060,2024-08-15 12:38:46,167.15,YES,SUCCESS,
1895,MID100060,2024-08-31 12:35:46,72.87,YES,FAILED,INSUFFICIENT_FUNDS
1896,MID100060,2024-08-03 11:58:59,51.3,YES,SUCCESS,
1897,MID100060,2024-08-01 15:03:56,114.49,YES,SUCCESS,
1898,MID100060,2024-08-15 15:01:15,172.23,YES,SUCCESS,
1899,MID100060,2024-08-06 09:15:07,21.76,IDFC,SUCCESS,
1900,MID100060,2024-08-08 10:16:42,178.28,IDFC,SUCCESS,
1901,MID100060,2024-08-05 15:01:00,54.91,IDFC,SUCCESS,
1902,MID100060,2024-08-02 09:23:23,103.08,PAYTM_PB,SUCCESS,
1903,MID100060,2024-08-17 17:35:38,124.79,PAYTM_PB,SUCCESS,
1904,MID100060,2024-08-15 16:49:12,15.46,PAYTM_PB,SUCCESS,
1905,MID100062,2024-08-10 19:45:43,326.7,HDFC,SUCCESS,
1906,MID100062,2024-08-08 15:01:31,560.56,HDFC,SUCCESS,
1907,MID100062,2024-08-06 12:45:36,173.38,HDFC,SUCCESS,
1908,MID100062,2024-08-28 14:22:25,403.13,HDFC,SUCCESS,
1909,MID100062,2024-08-17 18:05:22,292.95,HDFC,SUCCESS,
1910,MID100062,2024-08-30 19:32:53,142.57,HDFC,SUCCESS,
1911,MID100062,2024-08-20 17:54:29,328.46,HDFC,SUCCESS,
1912,MID100062,2024-08-08 12:52:49,83.52,HDFC,SUCCESS,
1913,MID100062,2024-08-31 22:02:33,110.83,HDFC,SUCCESS,
1914,MID100062,2024-08-17 11:01:11,163.98,HDFC,SUCCESS,
1915,MID100062,2024-08-01 20:22:56,64.42,HDFC,SUCCESS,
1916,MID100062,2024-08-10 22:00:53,699.68,HDFC,SUCCESS,
1917,MID100062,2024-08-19 12:29:55,162.0,HDFC,SUCCESS,
1918,MID100062,2024-08-09 19:51:14,380.96,HDFC,SUCCESS,
1919,MID100062,2024-08-05 12:45:31,201.32,HDFC,SUCCESS,
1920,MID100062,2024-08-07 12:53:41,772.45,HDFC,SUCCESS,
1921,MID100062,2024-08-13 12:33:03,273.95,HDFC,SUCCESS,
1922,MID100062,2024-08-29 18:31:18,132.64,HDFC,SUCCESS,
1923,MID100062,2024-08-24 09:48:29,447.48,HDFC,FAILED,INCORRECT_PIN
1924,MID100062,2024-08-10 20:14:20,194.05,HDFC,FAILED,INSUFFICIENT_FUNDS
1925,MID100062,2024-08-27 11:08:48,164.13,HDFC,SUCCESS,
1926,MID100062,2024-08-27 19:29:07,194.02,HDFC,SUCCESS,
1927,MID100062,2024-08-25 15:50:34,222.9,HDFC,SUCCESS,
1928,MID100062,2024-08-21 11:42:48,407.01,HDFC,SUCCESS,
1929,MID100062,2024-08-13 20:22:32,395.81,HDFC,SUCCESS,
1930,MID100062,2024-08-15 09:14:13,211.88,HDFC,SUCCESS,
1931,MID100062,2024-08-22 18:59:02,292.29,HDFC,SUCCESS,
1932,MID100062,2024-08-01 19:40:48,74.08,HDFC,SUCCESS,
1933,MID100062,2024-08-23 20:54:20,255.37,HDFC,SUCCESS,
1934,MID100062,2024-08-20 15:21:25,161.1,HDFC,SUCCESS,
1935,MID100062,2024-08-31 16:43:20,778.76,HDFC,SUCCESS,
1936,MID100062,2024-08-01 13:02:12,398.92,HDFC,SUCCESS,
1937,MID100062,2024-08-24 22:24:20,193.9,HDFC,SUCCESS,
1938,MID100062,2024-08-17 19:07:05,260.41,HDFC,SUCCESS,
1939,MID100062,2024-08-17 19:48:26,288.87,HDFC,SUCCESS,
1940,MID100062,2024-08-22 21:40:50,239.28,HDFC,SUCCESS,
1941,MID100062,2024-08-26 12:41:22,185.41,HDFC,SUCCESS,
1942,MID100062,2024-08-22 08:25:04,401.32,HDFC,SUCCESS,
1943,MID100062,2024-08-17 19:58:25,215.7,HDFC,SUCCESS,
1944,MID100062,2024-08-13 12:33:37,308.43,HDFC,SUCCESS,
1945,MID100062,2024-08-21 13:43:14,246.03,HDFC,SUCCESS,
1946,MID100062,2024-08-25 19:22:13,979.4,HDFC,SUCCESS,
1947,MID100062,2024-08-30 19:49:45,30.56,HDFC,SUCCESS,
1948,MID100062,2024-08-26 14:56:56,676.22,HDFC,SUCCESS,
1949,MID100062,2024-08-18 12:57:09,411.75,HDFC,SUCCESS,
1950,MID100062,2024-08-22 12:56:42,137.26,HDFC,SUCCESS,
1951,MID100062,2024-08-24 19:08:19,241.36,HDFC,SUCCESS,
1952,MID100062,2024-08-11 08:08:25,161.75,HDFC,SUCCESS,
1953,MID100062,2024-08-06 16:45:06,318.94,HDFC,SUCCESS,
1954,MID100062,2024-08-23 21:19:44,103.61,HDFC,SUCCESS,
1955,MID100062,2024-08-14 18:21:01,267.02,HDFC,SUCCESS,
1956,MID100062,2024-08-31 03:47:15,107.56,HDFC,SUCCESS,
1957,MID100062,2024-08-27 16:22:27,244.49,HDFC,SUCCESS,
1958,MID100062,2024-08-06 15:49:52,205.49,HDFC,SUCCESS,
1959,MID100062,2024-08-24 21:47:58,256.9,HDFC,SUCCESS,
1960,MID100062,2024-08-14 13:55:23,556.05,HDFC,SUCCESS,
1961,MID100062,2024-08-16 10:18:52,128.46,HDFC,SUCCESS,
1962,MID100062,2024-08-31 10:31:48,208.66,HDFC,SUCCESS,
1963,MID100062,2024-08-31 19:39:00,362.08,HDFC,SUCCESS,
1964,MID100062,2024-08-27 19:18:20,105.71,HDFC,SUCCESS,
1965,MID100062,2024-08-11 20:27:57,1115.05,HDFC,SUCCESS,
1966,MID100062,2024-08-22 03:53:05,87.65,HDFC,SUCCESS,
1967,MID100062,2024-08-27 07:06:55,480.51,HDFC,SUCCESS,
1968,MID100062,2024-08-16 21:15:44,296.41,HDFC,SUCCESS,
1969,MID100062,2024-08-09 11:12:36,727.49,HDFC,SUCCESS,
1970,MID100062,2024-08-24 08:49:08,141.14,HDFC,SUCCESS,
1971,MID100062,2024-08-28 10:52:27,635.75,HDFC,SUCCESS,
1972,MID100062,2024-08-31 19:22:15,328.71,HDFC,SUCCESS,
1973,MID100062,2024-08-15 16:36:23,200.08,HDFC,SUCCESS,
1974,MID100062,2024-08-09 11:01:43,230.92,HDFC,SUCCESS,
1975,MID100062,2024-08-07 08:36:46,308.25,HDFC,SUCCESS,
1976,MID100062,2024-08-05 11:26:38,147.3,HDFC,SUCCESS,
1977,MID100062,2024-08-17 06:15:05,253.45,HDFC,SUCCESS,
1978,MID100062,2024-08-06 18:22:29,128.67,HDFC,SUCCESS,
1979,MID100062,2024-08-27 13:51:11,166.22,HDFC,SUCCESS,
1980,MID100062,2024-08-23 02:31:29,430.07,HDFC,SUCCESS,
1981,MID100062,2024-08-06 20:58:31,575.66,HDFC,SUCCESS,
1982,MID100062,2024-08-08 14:42:10,120.3,HDFC,SUCCESS,
1983,MID100062,2024-08-15 13:07:26,147.35,HDFC,SUCCESS,
1984,MID100062,2024-08-18 19:29:01,296.09,SBI,SUCCESS,
1985,MID100062,2024-08-20 11:56:25,283.81,SBI,FAILED,USER_CANCELLED
1986,MID100062,2024-08-22 22:03:47,158.72,SBI,SUCCESS,
1987,MID100062,2024-08-26 13:37:53,369.49,SBI,SUCCESS,
1988,MID100062,2024-08-01 20:56:18,484.39,SBI,SUCCESS,
1989,MID100062,2024-08-07 23:56:52,674.69,SBI,SUCCESS,
1990,MID100062,2024-08-31 12:57:21,645.97,SBI,SUCCESS,
1991,MID100062,2024-08-09 15:55:27,286.53,SBI,SUCCESS,
1992,MID100062,2024-08-29 20:22:31,251.69,SBI,SUCCESS,
1993,MID100062,2024-08-15 11:20:56,174.24,SBI,SUCCESS,
1994,MID100062,2024-08-06 19:45:29,340.52,SBI,SUCCESS,
1995,MID100062,2024-08-19 08:28:56,509.37,SBI,SUCCESS,
1996,MID100062,2024-08-10 17:54:14,86.0,SBI,SUCCESS,
1997,MID100062,2024-08-28 08:31:17,60.35,SBI,SUCCESS,
1998,MID100062,2024-08-27 13:32:15,600.19,SBI,SUCCESS,
1999,MID100062,2024-08-22 18:33:28,285.01,SBI,SUCCESS,
